x_mean,y_mean,z_mean,x_std,y_std,z_std,activity
-0.406415016,0.5718591826367099,1.6194351580732922,1.7221977164424378,1.2258163914582978,0.765977077,Standing
-0.512242729,-1.229507397,1.4399431391006616,1.4283939307325357,1.1462167057427046,0.40099238656768044,Walking
-0.813772728,0.3571286762713211,0.3898067205385225,1.3531735998487289,1.2025955973979323,0.8148775438065881,Jogging
0.6159794225754956,1.0915836193774722,-0.301680776,1.229285857711004,0.37493285361818784,1.359194420286167,Walking
1.1289722927208916,0.4868185471492834,-0.635802557,1.5290082453190132,1.4767896083613503,0.6441650854813493,Walking
-0.113947458,0.13911173976159188,-0.302925794,0.5689092107592353,0.9388327123400155,1.2109479237583989,Standing
-0.840156477,-0.095883603,0.5438072479179061,1.4110849353971728,1.3737682546812555,1.854647538193696,Walking
-0.824481216,-0.834851153,-0.807243805,0.7026267064001431,0.3899420263096133,1.4360614393772049,Standing
0.6505927878247011,-0.071998592,0.757423818,0.8306982642799812,1.0769705510443572,1.0400540141173635,Walking
0.7432541712034423,1.259705852880406,2.133160518003324,1.1684177332185004,0.8309493162565454,1.2575303367389448,Jogging
0.543154268,-0.119028507,-0.061883235,1.369966049653217,1.171636045474391,0.5890951592689625,Walking
-0.665509707,-0.889803989,-1.344394803,0.6539270104954114,1.0951211357406536,0.5279756039768337,Jogging
0.23216132306671977,-0.492247089,-1.344744746,0.8462365366966808,1.1098143392497535,1.0086094327238182,Standing
0.11668580914072822,0.20085029727593015,0.7765655517115755,1.029259621750393,0.6823174935305525,1.1195831690405234,Jogging
0.21868859672901295,-0.373513997,-0.059746179,0.9440901985912858,0.9829092637544167,1.3283212852747721,Walking
0.8714287779481898,0.4853032830631407,0.876830896,1.2562096183705562,0.9459498856211976,0.8293713575796055,Jogging
0.22359554877468227,0.5228437607490304,-0.533634249,2.030778284795356,1.1485930125122297,1.0580186453084937,Jogging
0.6789135630718949,0.8889831804046482,0.8306235475398316,1.1257962125577639,1.296789099,1.0477334669658924,Walking
0.067579069,1.4235594722650329,-0.158299173,0.7794410685513051,1.0451427766025845,0.9605817683270599,Jogging
0.28911939868998415,0.9958587243723608,-0.732504055,0.6110475008083014,0.6171483134834204,0.9782575371597997,Jogging
0.6312882258385404,-0.934239064,-0.400998479,0.9024238259243184,1.0322736428700303,0.7435886492081318,Jogging
-1.45715582,-0.903534447,-1.197054355,0.717925034,1.7833228685227787,1.083912222515489,Walking
-0.319671216,-0.075771476,1.9893595585816115,1.1402649375926268,1.4938015980963357,1.0585149940585235,Walking
-0.470372654,-0.451175357,-0.096381814,1.1356064907352679,0.10768013117269026,0.8679964702131895,Standing
-0.638877848,-1.138326727,0.644514089,0.861049539,1.0190029461084533,1.1997322798070702,Jogging
-0.275142251,-0.441691794,-0.536869133,1.595486504135135,1.2796358575766034,1.3083494765296888,Jogging
1.4949413112343959,-0.474512934,-1.051927822,0.7793658042280317,0.9453018962296061,1.2032128887926388,Standing
-0.865831116,-0.67184774,-0.233880511,0.9641706796305477,0.8619727239568349,0.6872670039817828,Walking
0.9682783545914808,-0.315789486,1.1011925333791985,1.1917487997669451,0.9199107354749535,1.0298937300585975,Walking
-1.682869772,1.178450850318331,-0.520731791,1.2676164681309485,1.1656568456303957,0.7265705311409643,Jogging
-0.33488503,0.19923804124923924,-0.870531973,1.3832729564629598,0.6554590076874973,1.028966424,Jogging
0.1627530651050056,2.4718090760554694,0.1554642443691435,1.1285489436979717,1.3566065954828113,0.7277389908940258,Standing
0.5862223313592781,0.17050818601964934,0.4990226007177441,1.315273810236399,0.9832021024905793,1.3831490012064358,Jogging
0.71122658,-0.290065774,1.642848168853183,0.8004675483916183,0.7194927177665352,1.2349994407059526,Walking
0.7933472351999252,0.004132883,0.35375047837249485,1.2754245881051145,1.3373050484196085,1.3458967916027167,Walking
-0.348725072,0.256491978,0.643992679,1.2714187450469199,0.5364607284665076,1.315516627058649,Walking
-0.462351793,0.43525395717106363,0.7192752369203216,1.4538660024260608,0.8334369708995248,0.9188200865279006,Standing
0.8579758812571538,2.0767113258590237,-1.153015382,0.4994692023314372,0.8284974804144507,0.8723170769417723,Walking
-0.191304325,-0.845320465,-0.96333207,0.7278450653196799,1.6431825814708394,1.522517148610046,Jogging
-1.275686323,0.8590460581777356,-1.08389629,1.2469422908101906,0.7944937694081671,0.9504641049482755,Walking
-1.133287214,0.20775059761412384,-1.332145756,0.2045906560355809,0.3535104338499685,0.5936258072584003,Walking
-0.919452286,-1.571097743,0.7954598748704036,1.147601852136505,0.8254554654162576,1.3022400200997475,Walking
0.49716074405376404,0.7706987820947633,0.29005009166375534,1.317941327,1.1366651042214335,1.0431327004791162,Jogging
0.14242573607056525,1.2676235608039048,0.079496063,0.827087426,1.2352253639750812,1.4517832371936947,Walking
0.6904853540677682,-0.857176404,-2.592716515,0.8709429999664264,1.6829619080328317,1.0728909033942546,Standing
-0.427252646,-0.008933868,2.0554768586186185,0.6777587958280289,1.4220692712957643,0.993999554,Standing
0.15853969107671423,-1.725354262,-0.894272004,0.843535864,1.0563767781745457,1.457836242632407,Walking
0.6255903939673367,-1.25880646,2.0518127559389576,0.8522294494114727,0.7325753597275668,0.5384600964889038,Standing
-0.30934654,1.0480295776172526,-1.449241481,0.7951476176603436,1.4872082294042075,0.8243913086190978,Walking
0.45677523755741145,-0.466416506,-0.812401159,0.7786965466646509,0.8894309349021305,0.7337911084434376,Walking
-0.661925941,-1.108802975,-2.202849383,0.918698565,0.8025528291356185,0.34147606642801476,Walking
-0.363053847,0.22946036445842968,0.3621249759426975,0.9150687053031635,0.874877859,1.2619529284049809,Standing
-0.381737894,-0.522412431,-1.101256821,1.562239569958317,0.6243135283309571,0.8327744758051183,Jogging
-1.195839646,-0.470821658,-1.073000154,0.8817444570648969,0.8604939726487073,1.2716104124939724,Walking
0.4869724807855818,0.7393260256749032,-1.372514217,1.1032450648575576,0.9300675010064754,1.1167259473703812,Jogging
-0.46940234,-1.161733359,0.777355063,0.8269351100571096,1.2191969817436354,1.1821427399883053,Jogging
0.012494119,-0.905365213,0.7114636515675471,0.8231212672475628,0.8835734994696944,0.8633801557478058,Jogging
0.48074665890590895,0.15407999214886864,1.8120338910787854,0.4886888386802133,0.6197622274484453,0.7707255568044855,Jogging
0.4465311760299441,0.9694097907482053,-0.685706621,0.5285901256566721,0.5188683534229901,1.0269282625659162,Standing
0.6653851089727862,1.2381603014898497,0.21881937104680035,0.637900516,1.0628709242569347,1.2757504549924508,Jogging
-0.098485485,-0.66506172,-1.289335197,1.0551090504280212,1.0217877560407673,0.9848853983548774,Walking
-0.423298312,0.9373769669196479,-0.335039023,1.3228520965853756,0.8337061866360497,0.7894191032103123,Standing
-0.079718211,-0.784142293,-0.518845313,0.4640006419313446,0.8597630618523788,0.6402945725804925,Walking
-1.687334434,1.826209347,0.46444995749542084,0.8352769595953549,1.116546079839751,1.061248904597148,Jogging
-1.447112472,-1.133771025,1.017021806418191,0.5899327871948955,1.4171638761068042,0.8337797395214387,Jogging
-1.322699612,1.328478810791731,0.9910666908314999,0.920716872,0.7659566247568037,0.978477824,Walking
-0.997246828,-0.656486107,-0.842812272,1.3227308481121451,1.0266708508646298,0.9283663653254022,Walking
0.3997742267234366,2.0132464547946003,0.9984679046229995,0.8659352795176074,1.287481121201597,0.8666707075946364,Jogging
-0.905479055,0.5913207288524843,-0.044085137,0.985744908,0.767165713,1.0881410682278536,Standing
-0.378162554,-1.016016529,-0.324596896,1.4365685189176942,0.9953103656310084,1.1663512252432322,Standing
1.2992282977860654,-0.52223848,-0.708511487,1.1373702791523728,0.9886013190737002,1.589583683395235,Jogging
-0.356263971,0.7811812052237417,-0.559935794,0.7719724432549594,0.6066114294869442,1.2273903144053535,Walking
0.7375155684670865,1.0526444176155614,1.7423138461962333,1.0476745857507175,1.0505496384296868,1.4781046988422422,Walking
-0.93361768,-0.070715592,0.30741076649402355,0.7517352965793128,1.0094634035813295,0.7544198885794791,Jogging
-0.205437558,0.044658280963466405,0.17461184750120493,1.1261446038207998,1.1665252748788173,0.519716569,Walking
-0.950022055,0.7583530326440655,-0.262246859,1.1546020462218278,0.6439340576017862,0.9956709232839526,Jogging
-0.339033076,0.13179842701081995,2.4459786114380284,0.5898520898504642,1.0029911155783675,1.2574081732447298,Walking
0.8403081374573955,-1.293504859,1.3050104888464247,1.0525448252157321,1.4145202190967425,1.2103485154478288,Walking
-1.727320423,-0.812974025,-0.721062115,0.9647280226012241,1.6232499495736858,1.3634144716979724,Jogging
0.43442364354585733,0.23511994315166507,-0.273615055,1.1634032191516335,1.384038780691483,0.23903639230443818,Jogging
0.2377356023322779,1.2154824164976936,-0.214244543,1.249404115,0.6468785483049273,1.3758930684652624,Jogging
-0.594149956,1.6159824241620477,0.14587197828259946,1.1432348812373816,1.135315804613088,1.1006387879288921,Walking
-1.446057854,0.7795294207714503,-0.701225993,0.9090419939860743,0.8550560275116659,0.5367959964624962,Standing
0.072129508,0.28729076103636375,0.43881652336169663,1.2799990062592002,1.0851701779389762,1.2170586540186417,Jogging
-0.529492709,0.748813886,1.4520881320393144,0.7380811671069245,0.7683349882669229,1.050844773049889,Jogging
0.23267621135470395,-0.66675085,-1.313628109,0.6038434019891502,0.48595796744430997,1.1143687895734153,Jogging
0.021852146,-0.15323096,-1.128146737,0.041413995,0.8966448283900502,1.2997327450946083,Walking
1.6017788913209154,-0.824130721,-0.483158555,0.9789577144788535,1.2167808089830046,1.1290826105292147,Jogging
-0.239355627,-1.248742611,-0.43679556,0.7535360681519694,1.0863999266421434,0.5581524704590943,Jogging
-1.023497493,0.33354901163620493,1.9984658747459307,1.1193263428226052,1.120884357974306,0.9570921190651273,Jogging
0.17927563495631615,0.1855133065847436,1.0017092200148388,0.4086317817866897,1.0649050968938134,0.5147064487447325,Jogging
0.21999668397176517,0.6876524845090128,0.9443223521182641,0.8058464347301499,1.1213582424537132,1.1947185641676676,Walking
1.3591875752404365,0.5461118308924472,-0.264365694,1.1410809717593455,1.1588535277260106,1.419391072475212,Standing
0.8351112459145785,0.24264427132386202,-0.286313407,0.6910491560953058,0.9175955713136146,0.6275644112343023,Walking
0.35687105914950934,0.5566166656775543,-1.451705414,1.1227770245838586,1.024867168425885,0.7985608718402769,Walking
1.4633028912195618,-0.042683096,0.7817402280478173,0.8328932214795878,1.522977512460907,0.7352892036633495,Jogging
-1.188763054,0.4128913952224006,0.49105460480878543,0.9901575070660007,1.0426093087003416,0.8638284184184989,Walking
-0.639751533,-0.726144403,1.2859973646782836,1.1785474019250566,1.0127690489361754,1.1237269474596605,Standing
-0.926575941,0.3697059256391301,-0.210829713,1.2858391069345938,1.0308653521679199,0.8670792633696524,Walking
-0.389809803,0.6684176852860094,-0.141779146,1.0277477233961823,0.9346274445051341,1.1957590518097074,Walking
-1.376686148,-0.669681428,0.17004552856063573,0.7557969115363765,0.8693932108837591,1.3196139310227926,Walking
0.6351509468144043,0.051832099,0.8918975755070955,0.8625883412861051,1.0626035573096295,1.3305277783987832,Walking
-0.222222697,-0.62360251,-1.470215622,1.1910866089260874,0.8482854394122546,0.6645456713891058,Walking
-1.470806295,-0.526506697,0.7360561337383746,0.6936239249552181,0.9563455211568354,1.415778683341817,Walking
-1.015579081,-1.124929355,-0.020495562,0.9465800210079383,0.7628455880421139,1.4398216854628716,Walking
0.3135138474501953,1.2657749251665555,-1.058637268,0.8842347704915575,1.0324035413602952,1.4658039793711506,Walking
0.8381265678943811,1.0656851747200478,-2.084605753,0.9689914650043107,1.1752584832528084,0.9526555540846913,Walking
1.9967308916917865,0.5374338542273371,-0.136473712,0.6972152412251869,0.9364255420267255,0.7744472580069167,Walking
2.9138624660073296,1.972195951943814,1.447712983,0.44441669433636655,0.3974864689332053,0.7047276425559746,Walking
0.4144094332759964,-0.189245697,1.674684666741395,1.156222784787893,1.1771114632166415,0.6694660340275542,Walking
-0.98953812,3.0317624151106344,0.3553762106700964,1.2892394270465946,1.036055152827928,1.0035071219994607,Walking
-2.132046281,-0.227529415,1.9620056638422476,0.4623475127505531,0.7020305649959621,1.2543555569471274,Walking
0.2677114623438358,0.25519335175601643,-0.042941083,1.110677848277865,1.231981072696982,1.3919675322962033,Walking
-0.812941095,-0.397777914,0.9533035516427811,1.324954874453553,0.5804724397852459,0.8543328650912947,Walking
-0.41535726,0.37232556,-0.451230889,1.178773314028697,1.3136222845973404,0.9883935198759134,Standing
-0.612096799,0.8356149278862445,-0.514598839,0.8749989463971801,0.9827900141058361,0.9687437339795663,Walking
-0.140790886,-0.113916393,-0.677509117,0.7169510890747728,0.3193404773868008,0.8094159250404583,Walking
1.0659802307876436,1.7767198471176207,-2.060528947,1.0242934238049968,1.0534988761789712,1.2207248589281858,Jogging
0.15704856744534462,0.23914928463346072,1.2870922599469117,1.0743355176540643,0.8781422895727192,1.1088544739869677,Jogging
-0.158634837,0.2704853861101991,-0.641632439,1.0287422533467696,0.8329452124530591,1.042546952535882,Walking
-1.035653753,-0.908997695,-0.80143878,0.9459596109647304,0.7786822715631345,1.1074916317587775,Jogging
-1.674682945,0.4184990745503845,-1.179971682,0.6752044827631728,0.9618352627420382,1.184635374387245,Jogging
-0.486307909,-0.134027221,-0.204359437,1.1268064873926555,0.8544433956498576,1.1816311057391164,Standing
-0.053782551,-0.608239729,1.7634923105597426,1.1412563483240572,0.44299292704348436,0.7484530131634428,Standing
1.767929913579883,-0.776474408,2.0937788508227175,1.0602466376385016,1.3816203660031614,1.2688985646228839,Jogging
0.13027452147288585,2.671763379756685,-1.660866876,1.0332980935213771,0.9266927032114585,1.0766098353041678,Jogging
0.9827395110230576,-0.26347725,-0.354447996,1.5037748463238314,0.7804194952365211,0.8696151415059205,Walking
-0.499295599,-1.456985421,-1.03435777,0.8126863646279812,0.6614728952364006,1.070268907433851,Standing
-1.184943766,-0.69822146,0.9883377412115197,1.3844305292369967,1.2312196202358763,1.103343243017516,Jogging
-0.965116762,-0.051567839,0.2865935472939267,0.7797926592334488,0.6104704092710425,1.3245351001492371,Walking
-0.725226065,0.546667033,-0.636569327,1.3326851718869284,1.040196191,0.6861533114544459,Walking
2.1284697324351645,0.5547965217253135,0.072573081,1.370010265024163,0.8249052994379256,1.3974953060962578,Jogging
-0.821386679,0.6766145517765254,-0.477418621,0.9120846389794353,0.8423741018313003,1.0069499068929482,Jogging
0.838489204,-0.644860307,1.6142460943748966,1.498288916,0.6689321407072301,0.8481540247754205,Standing
-0.902927178,0.34044044350154545,0.5469595150160383,1.1407107660238267,0.8139041702435019,0.8389725700428596,Walking
0.9315730128742441,-0.876059464,0.669823421,0.7368182676578298,1.0026437174520575,0.6995896724972261,Standing
0.38495096610586316,-0.619642983,-2.666917478,0.8877530216832373,1.070593667904698,0.4777255348729771,Walking
-0.156637898,-0.917708975,-0.066788679,1.3398286918319955,0.7643222556151065,1.203219964107761,Jogging
-0.040762526,-1.188388855,2.083210959059034,1.2769194105629948,0.9727196792687758,1.5942659201265892,Walking
-0.654787695,1.0642094888580087,1.3261290700366843,0.6825878795862128,1.2665363292911265,0.5147153953492555,Walking
0.44607220148208054,0.6886117009788877,-1.847089586,0.9582228063428508,0.5012114329152783,0.7148716252208924,Walking
-0.45498348,0.9766653699781299,-0.313425833,1.0610568948329535,0.9981193079224422,1.225474957,Walking
-1.225605764,0.039313066,-1.201519466,0.8477186232773173,0.7147648163793481,0.9863089273985731,Walking
-1.277937574,0.7768076988651466,1.7111015603628703,1.7073399170124157,0.6841947483650406,1.2503257726825447,Standing
0.17258791772211948,-1.761289405,0.2442782822759085,1.0700991230215977,1.0783034538994303,0.969483843,Walking
1.579091256410435,0.8630875180453551,-0.76779556,0.9814563427290852,0.8364245593997321,0.8258117502200867,Jogging
0.15999161357343825,0.1771198300050302,0.034157944,1.357255313277427,0.6349590621294701,0.9322473667980606,Jogging
-0.118638326,0.6271096001491656,-2.607365529,0.8904359395483495,1.3972849576209962,0.2853731733232111,Walking
0.2858261396025429,0.38002329904861315,-1.084961303,1.302228283185197,1.2760268542995488,0.6569546963054606,Standing
1.3060017417068248,-0.987055155,0.036443726,0.49968028132510456,0.4203082130922493,1.2844838122656106,Jogging
0.21938250136385634,-1.498039775,0.8456753684533224,0.8639037861263301,0.5576715615993797,1.3575699532536534,Jogging
-0.410927231,-0.712054166,-1.941314121,1.314721125513174,1.1780371213956045,1.4218498165276947,Standing
1.1062887100598888,0.5649172812729122,-0.381155308,1.4710593161769014,0.9145378500887591,1.1322608039344098,Jogging
0.4287564384616135,0.6900914151753954,1.0096857385188218,0.768011286,1.4501723933064872,0.323179338,Standing
1.535755991995992,-1.367942277,-1.451453324,0.7330535091344055,1.184900919562303,0.8094980412438575,Walking
0.18323443722190613,-0.981099367,0.2291828347841731,1.1702339291111377,1.0898396571561995,1.3973967029645895,Walking
-1.224469032,-0.723235686,0.065974503,0.8130898315246862,0.6934411924523689,1.486916271605066,Jogging
-1.368159199,-0.35730506,1.7143803203566024,0.9194266246733818,1.1474320884593414,1.4087943229021729,Walking
1.6509279322312496,-1.362050831,-0.230136193,1.2629215074211473,0.6172708135748599,0.9291242605690602,Jogging
1.723665720783297,-1.422051766,-0.171600598,0.8367693455157964,1.3915733600230207,0.6080272400276304,Walking
-0.179519213,-0.821835296,0.8549597531646885,0.41037227453929437,1.1266415767054725,0.9878105230124555,Walking
-0.383187321,0.086253836,-1.326348668,0.6096746693182356,0.7525508269727222,1.0044421054690786,Standing
1.4614442922422022,-1.18059434,-0.220883207,1.0029866757160844,1.2414032284396943,1.469669446027436,Walking
-1.107045682,-0.11580351,-0.455725011,0.4409730554581347,1.6724574667409007,1.0683373900366635,Walking
-0.894727019,1.0585528161418154,-0.138911813,0.9108518748108039,0.9347148700571648,1.0050043536642315,Jogging
0.6433267946890444,-1.301779737,0.848406449,0.5823710451268025,1.1651239569073877,1.0220485444430376,Jogging
-0.394605123,-0.206445758,0.5541614850821731,1.4919817020596795,0.8704512040926995,1.119957648928806,Standing
-0.005121867,1.0247567337507726,-0.748682309,1.6495427784297019,1.0256056652855037,1.1879320258184705,Walking
-0.163442899,-0.41826839,0.13669920332721244,0.6825408692973796,0.5478296319905658,0.7826387697946012,Standing
0.33757454879893356,-0.573669691,1.4904416141005241,1.0770276040113753,0.9998411459482405,0.6827138816123295,Jogging
1.4074818613137168,1.1634958143064738,-0.831365699,0.7118788804009444,1.0130731989491835,1.4111675564214095,Standing
0.090584907,-0.306202079,0.1451667803970126,0.9072053193836467,1.5396993330534245,0.507687612,Walking
0.6439387932768579,1.1044950252055679,-0.193160677,1.5410407983867418,0.46149906618899517,1.4913242377614317,Walking
-2.050172101,0.4289653911271988,-0.063005016,0.8599934356820544,0.9157349622676662,0.4267963908238901,Jogging
-0.048718402,-0.342844653,-1.630657622,0.914188761,1.3864351653493105,0.8246376601506937,Jogging
-0.84323027,0.47969053059753036,1.4107628543122044,0.7172412198316909,0.9274685512603731,1.2915561911750342,Walking
-1.21881306,0.3204495138460378,-0.774351901,1.343856813299459,0.9485975401045007,1.000102566723482,Jogging
-0.878152367,1.020882821002474,1.0260719701535328,0.021019989242792025,0.7500222925353477,0.6050569588714478,Jogging
-0.334123441,-0.548345538,-0.621376608,0.8671608035405137,0.7202183859211727,1.1279284462377988,Walking
0.9159025423560131,0.041206066781619685,-0.625504652,0.9862341717593623,0.4522438702500544,1.0201013025401444,Jogging
-1.326392718,-0.06151568,1.2131232504654668,0.8016768010447257,0.8112354257067538,0.9351855134674066,Walking
0.030631492594417446,0.7041481416397848,0.9938846034779243,1.2590636523193501,0.703193483,0.8128233127651276,Standing
-0.484169433,-1.025179194,0.20866589896398288,1.3606081851911422,1.035411650097122,0.9896182001408199,Jogging
-0.327673094,1.016977048237856,0.7611505498063198,0.5763881461361455,0.7636995392728805,0.8254235164142933,Jogging
1.0027578253046041,0.4663287721704166,-0.28855278,1.6280459961312412,0.856122704,1.7303598006547476,Standing
0.5381154370039261,-1.316925074,-0.008367628,0.5730223526939453,0.864338382,0.9279948544549681,Jogging
1.3373981074427437,1.2082628254805003,-0.661624392,1.3865892045027526,0.9855504453128884,0.8878729138542668,Walking
-0.154505679,2.2340930807977313,0.9040649493002597,1.0449483095607084,0.8414433230785477,0.8375091563536633,Jogging
-0.695942612,1.0018339695494078,-0.693413331,0.8488896708658557,0.6814641730188604,1.5330852528514578,Standing
-0.223858817,1.4269847672264693,1.4851563449378529,0.8771899210972491,1.0257299331843515,0.508279937,Walking
0.2424967912712216,0.085371382,-0.315834168,0.9899461628019058,1.3202449648793833,1.1078297265698254,Jogging
0.17657335845371103,-1.66150492,0.020508564016334337,1.0625253585591345,1.0385398587372323,0.9282130084370787,Walking
-1.084388072,-1.844120451,0.7587280206543343,0.7239536945885424,0.8170538685284134,0.5729799686073964,Standing
0.090489782,0.25508204386775846,0.023864421189582014,0.9298180126964829,0.9630560784719125,0.7542771016410652,Jogging
0.22822833013890514,-0.591978808,-0.297908314,0.7687981531217216,0.38481016889303843,1.095086198,Standing
2.5174740375339204,-0.914576278,-0.030023448,0.6354851418778382,0.9581791751383406,0.7406820341031737,Jogging
1.8768446112816701,-0.062746684,0.8938183535575839,0.7548064892626308,0.8798936892728582,1.0778691784660128,Walking
-0.853243351,0.6155852878612882,-0.662852222,0.6550076101913682,0.7199618925980464,1.5187459686059055,Jogging
-0.287383362,-1.452757547,-0.126237007,0.8739535261748443,0.7743704943004096,1.0511802031652007,Standing
-1.463442002,-0.44887762,0.010286727337475357,1.1297424716405247,0.8769296495381059,0.5639462564426513,Walking
-0.590707014,1.5098706831203152,0.8645851955276563,1.0362131062533888,1.2977374828019472,0.7459611214459331,Walking
0.3156050035903405,-1.07528838,-0.099845374,1.5923034329981953,1.3276181250340278,0.9143782783764214,Jogging
1.2058536208882336,0.8697611871649563,1.808299094493722,0.3368640958840249,0.7215624515326569,0.8943294643016023,Jogging
-0.729083838,-0.484730762,-0.156538578,1.1408022898642565,0.8445767880269819,1.0456041535347755,Walking
-0.65414644,0.5457937598499527,-0.237683638,1.0019260715573057,0.8522230128134266,1.093732883,Walking
-2.14728903,1.0973275072028672,-0.171032122,1.244701103,1.2428636546650373,1.5191583865356577,Walking
-0.162665921,0.7412817669850216,-1.316641429,1.2149395612931226,1.0436519657894852,0.9988841004736319,Jogging
-1.062414412,0.9091596022138765,-1.036726847,0.9505024749594468,1.0278369587923124,0.654341666,Jogging
-0.529439427,-1.151593533,-0.53066689,1.0517953854570268,1.1608787840263568,1.346141839,Jogging
-0.876860778,1.1136597067412988,1.1358298488501297,0.7767792361244547,0.8210759774767206,1.378907373034307,Standing
-0.094262554,-0.852693115,-0.033126059,1.1841039938063362,1.409165972306217,1.069732928201791,Walking
-1.757728391,0.2595417655715384,-0.48464419,0.4363371843631897,0.9994766027739396,0.9260816814373115,Jogging
-1.467045245,0.2582461869972269,1.2265347456065954,1.233047931594795,0.743226266,1.1867639207647185,Walking
2.129247112028298,0.48512255886958094,1.5511771328922608,0.993047967,0.931107927,0.936676056,Walking
-1.287422581,0.33695667606019053,1.2553824609077604,0.8538813886506733,1.3695784972623617,0.3832873213667547,Jogging
-1.096785578,-0.843809979,-0.853089997,0.9302400401659822,0.8724573592048683,1.1690422848917401,Jogging
1.836913528321314,-1.349867412,-0.49524862,0.9522411296234857,1.2848673397134496,1.2676754430923733,Standing
2.905067169240407,0.8723486799617686,1.813736070314719,1.3891911281441505,0.8123962621685435,1.4323261691137987,Walking
-1.171566629,0.18583457751891555,0.24113969200002205,1.9700480989745537,0.7703008909668081,0.7807724671142305,Walking
-0.368248957,1.1493768409578178,-0.267627065,1.3659612472451146,1.1978792231782875,1.067849594758382,Walking
0.34155555094050954,-0.044732934,0.7183479613308372,0.8304022642330732,0.7378082318062777,1.0743398673558948,Jogging
1.7286976444055924,-1.405164361,1.0072990673581124,1.1889345472855837,1.2467620750485087,1.0256147679111445,Walking
-0.986857078,0.9661296810041061,-0.571449571,1.201998749817245,1.1054877997070047,1.0344568114858645,Standing
-0.245277846,-0.37037061,0.21943995861993149,0.7224517832658339,0.7379218196597224,1.0111408046130899,Jogging
0.777337576,0.3420034574210212,0.9265600692170585,0.6217602108337955,0.9785671768016998,1.0635248204748449,Jogging
0.43476607446661863,-0.647459428,-1.160287146,0.9810157213249634,0.8353677128321388,1.222204310198606,Jogging
-0.376156071,1.6443017102336905,0.012345457426139817,1.2423122808104303,1.104692967000718,1.3660862573752948,Walking
